SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,BA.2,NormalizedBA.2,n_res_episodedate
2022-04-13,,,,443398693.0,UCDavis (sludge),37.0,3521.0,4.292452819656823e-05,4.292452819656823e-05,37.0,4.292452819656823e-05,4.292452819656823e-05,sludge,19032.6797,13950.3268,,,
2022-04-14,,,,476347032.0,UCDavis (sludge),25.0,3389.0,0.0005797546021027796,0.0005797546021027796,25.0,0.0005797546021027796,0.0005797546021027796,sludge,276164.384,165114.155,,,
2022-04-15,,,,802077922.0,UCDavis (sludge),18.0,2398.0,0.0001609671846820888,0.0001609671846820888,18.0,0.0001609671846820888,0.0001609671846820888,sludge,129108.225,119965.368,,,
2022-04-16,,,,669726776.0,UCDavis (sludge),25.0,2053.0,4.973890337632253e-05,4.973890337632253e-05,25.0,4.973890337632253e-05,4.973890337632253e-05,sludge,33311.4754,37158.47,,,
2022-04-17,,,,503414634.0,UCDavis (sludge),0.0,,4.521963817205997e-05,4.521963817205997e-05,0.0,4.521963817205997e-05,4.521963817205997e-05,sludge,22764.2276,32520.3252,,,
2022-04-18,,,,,UCDavis (sludge),23.0,2398.0,,2.361849108584252e-05,23.0,,2.361849108584252e-05,sludge,,,,,
2022-04-19,,,,3900474600.0,UCDavis (sludge),39.0,3389.0,2.0173439996250715e-06,2.0173439996250715e-06,39.0,2.0173439996250715e-06,2.0173439996250715e-06,sludge,7868.59903,7868.59903,,,
2022-04-20,,,,359435753.0,UCDavis (sludge),33.0,2977.0,2.0443564917149464e-05,2.0443564917149464e-05,33.0,2.0443564917149464e-05,2.0443564917149464e-05,sludge,7348.14815,8266.66667,,,
2022-04-21,,,,408520794.0,UCDavis (sludge),26.0,2442.0,0.0002625756328085468,0.0002625756328085468,26.0,0.0002625756328085468,0.0002625756328085468,sludge,107267.606,109971.831,,,
2022-04-22,,,,,UCDavis (sludge),36.0,3065.0,,0.00013170800170173426,36.0,,0.00013170800170173426,sludge,,,,,
2022-04-23,,,,62462000000.0,UCDavis (sludge),11.0,1876.0,8.403705949217124e-07,8.403705949217124e-07,11.0,8.403705949217124e-07,8.403705949217124e-07,sludge,52491.2281,58666.6667,,,
2022-04-24,,,,591548191.0,UCDavis (sludge),8.0,1043.0,0.00017160243669817936,0.00017160243669817936,8.0,0.00017160243669817936,0.00017160243669817936,sludge,101511.111,140800.0,,,
2022-04-25,,,,442405399.0,UCDavis (sludge),18.0,3336.0,4.250006881132118e-05,4.250006881132118e-05,18.0,4.250006881132118e-05,4.250006881132118e-05,sludge,18802.2599,32000.0,,,
2022-04-26,,,,2002452393.0,UCDavis (sludge),34.0,3228.0,6.4851818427225904e-06,6.4851818427225904e-06,34.0,6.4851818427225904e-06,6.4851818427225904e-06,sludge,12986.2679,16232.9594,,,
2022-04-27,,,,197755102.0,UCDavis (sludge),37.0,3481.0,2.369414767362108e-05,2.369414767362108e-05,37.0,2.369414767362108e-05,2.369414767362108e-05,sludge,4685.63859,3514.21945,,,
2022-04-28,,,,1372038536.0,UCDavis (sludge),33.0,3469.0,4.801304851979755e-05,4.801304851979755e-05,33.0,4.801304851979755e-05,4.801304851979755e-05,sludge,65875.7528,62215.03,,,
2022-04-29,,,,,UCDavis (sludge),16.0,2492.0,,9.506936515094749e-05,16.0,,9.506936515094749e-05,sludge,,,,,
2022-04-30,,,,539725781.0,UCDavis (sludge),19.0,1913.0,0.0001421256817820974,0.0001421256817820974,19.0,0.0001421256817820974,0.0001421256817820974,sludge,76708.8946,97909.9879,,,
2022-05-01,,,,520827922.0,UCDavis (sludge),8.0,830.0,0.00011868014288220132,0.00011868014288220132,8.0,0.00011868014288220132,0.00011868014288220132,sludge,61811.9322,72927.3308,,,
2022-05-02,,,,427606178.0,UCDavis (sludge),27.0,1949.0,0.00019304922273597272,0.00019304922273597272,27.0,0.00019304922273597272,0.00019304922273597272,sludge,82549.0403,95394.2441,,,
2022-05-03,,,,,UCDavis (sludge),0.0,,,0.00018308552981585112,0.0,,0.00018308552981585112,sludge,,,,,
2022-05-04,,,,,UCDavis (sludge),83.0,6027.0,,0.00017312183689572954,83.0,,0.00017312183689572954,sludge,,,,,
2022-05-05,,,,,UCDavis (sludge),16.0,993.0,,0.00016315814397560794,16.0,,0.00016315814397560794,sludge,,,,,
2022-05-06,,,,,UCDavis (sludge),63.0,4901.0,,0.00015319445105548636,63.0,,0.00015319445105548636,sludge,,,,,
2022-05-07,,,,,UCDavis (sludge),29.0,1942.0,,0.00014323075813536476,29.0,,0.00014323075813536476,sludge,,,,,
2022-05-08,,,,,UCDavis (sludge),13.0,999.0,,0.00013326706521524315,13.0,,0.00013326706521524315,sludge,,,,,
2022-05-09,,,,,UCDavis (sludge),44.0,2924.0,,0.00012330337229512158,44.0,,0.00012330337229512158,sludge,,,,,
2022-05-10,,,,320000000.0,UCDavis (sludge),55.0,2781.0,0.00011333967937499999,0.00011333967937499999,55.0,0.00011333967937499999,0.00011333967937499999,sludge,36268.6974,41577.0252,,,
2022-05-11,,,,419672131.0,UCDavis (sludge),53.0,3254.0,0.00031461964054029597,0.00031461964054029597,53.0,0.00031461964054029597,0.00031461964054029597,sludge,132037.095,121963.491,,,
2022-05-12,,,,382060606.0,UCDavis (sludge),45.0,3737.0,0.00013019389625320334,0.00013019389625320334,45.0,0.00013019389625320334,0.00013019389625320334,sludge,49741.9589,27238.2996,,,
2022-05-13,,,,505582656.0,UCDavis (sludge),33.0,2719.0,8.861520676848535e-05,8.861520676848535e-05,33.0,8.861520676848535e-05,8.861520676848535e-05,sludge,44802.3116,66380.8187,,,
2022-05-14,,,,596415771.0,UCDavis (sludge),31.0,2086.0,0.0003909397576946368,0.0003909397576946368,31.0,0.0003909397576946368,0.0003909397576946368,sludge,233162.637,154143.057,,,
2022-05-15,,,,1153153153.0,UCDavis (sludge),21.0,967.0,5.8737851710144866e-05,5.8737851710144866e-05,21.0,5.8737851710144866e-05,5.8737851710144866e-05,sludge,67733.7389,102965.974,,,
2022-05-16,,,,1139869281.0,UCDavis (sludge),49.0,1945.0,2.344294424406021e-05,2.344294424406021e-05,49.0,2.344294424406021e-05,2.344294424406021e-05,sludge,26721.892,34071.433,,,
2022-05-17,,,,,UCDavis (sludge),48.0,2707.0,,0.000286341990558562,48.0,,0.000286341990558562,sludge,,,,,
2022-05-18,,,,165541112.0,UCDavis (sludge),90.0,3946.0,0.0005492410368730639,0.0005492410368730639,90.0,0.0005492410368730639,0.0005492410368730639,sludge,90921.972,107210.543,,,
2022-05-19,,,,310937110.0,UCDavis (sludge),70.0,3135.0,0.00030969353352515563,0.00030969353352515563,70.0,0.00030969353352515563,0.00030969353352515563,sludge,96295.2123,147380.752,,,
2022-05-20,,,,203064770.0,UCDavis (sludge),37.0,2651.0,0.0003826814528192162,0.0003826814528192162,37.0,0.0003826814528192162,0.0003826814528192162,sludge,77709.1212,104341.766,,,
2022-05-21,,,,873159994.0,UCDavis (sludge),28.0,1667.0,0.00022896247695012925,0.00022896247695012925,28.0,0.00022896247695012925,0.00022896247695012925,sludge,199920.875,256686.13,,,
2022-05-22,,,,716323086.0,UCDavis (sludge),22.0,1504.0,0.0001347076324718648,0.0001347076324718648,22.0,0.0001347076324718648,0.0001347076324718648,sludge,96494.187,127343.949,,,
2022-05-23,,,,218678688.0,UCDavis (sludge),52.0,2728.0,0.00035568307369760697,0.00035568307369760697,52.0,0.00035568307369760697,0.00035568307369760697,sludge,77780.3079,56788.2652,,,
2022-05-24,,,,405428410.0,UCDavis (sludge),39.0,2042.0,0.00027531579003059996,0.00027531579003059996,39.0,0.00027531579003059996,0.00027531579003059996,sludge,111620.843,123662.184,,,
2022-05-25,,,,310538845.0,UCDavis (sludge),51.0,2843.0,0.00032184606148064987,0.00032184606148064987,51.0,0.00032184606148064987,0.00032184606148064987,sludge,99945.7042,98975.0671,,,
2022-05-26,,,,348550127.0,UCDavis (sludge),77.0,4141.0,0.000501356047418683,0.000501356047418683,77.0,0.000501356047418683,0.000501356047418683,sludge,174747.714,131346.859,,,
2022-05-27,,,,346947040.0,UCDavis (sludge),33.0,2483.0,0.00021373010820325774,0.00021373010820325774,33.0,0.00021373010820325774,0.00021373010820325774,sludge,74153.0284,90758.4104,,,
2022-05-28,,,,430387597.0,UCDavis (sludge),29.0,2095.0,0.00030469039050862797,0.00030469039050862797,29.0,0.00030469039050862797,0.00030469039050862797,sludge,131134.965,133971.621,,,
2022-05-29,,,,681801802.0,UCDavis (sludge),26.0,807.0,0.00025466070563421597,0.00025466070563421597,26.0,0.00025466070563421597,0.00025466070563421597,sludge,173628.128,202730.437,,,
2022-05-30,,,,,UCDavis (sludge),0.0,2.0,,0.00026774747717054,0.0,,0.00026774747717054,sludge,,,,,
2022-05-31,,,,156166667.0,UCDavis (sludge),71.0,2129.0,0.00028083424870686396,0.00028083424870686396,71.0,0.00028083424870686396,0.00028083424870686396,sludge,43856.9486,53825.8056,,,
2022-06-01,,,,253526570.0,UCDavis (sludge),111.0,4223.0,0.0004543225232763572,0.0004543225232763572,111.0,0.0004543225232763572,0.0004543225232763572,sludge,115182.831,144950.259,,,
2022-06-02,,,,918588235.0,UCDavis (sludge),59.0,2589.0,0.00022947617220462222,0.00022947617220462222,59.0,0.00022947617220462222,0.00022947617220462222,sludge,210794.112,216607.666,,,
2022-06-03,,,,365528455.0,UCDavis (sludge),61.0,2185.0,0.0005757063728458568,0.0005757063728458568,61.0,0.0005757063728458568,0.0005757063728458568,sludge,210437.061,192889.578,,,
2022-06-04,,,,403555556.0,UCDavis (sludge),56.0,2130.0,0.0006127722994352728,0.0006127722994352728,56.0,0.0006127722994352728,0.0006127722994352728,sludge,247287.666,246197.637,,,
2022-06-05,,,,288288288.0,UCDavis (sludge),51.0,1516.0,0.00048414430210914433,0.00048414430210914433,51.0,0.00048414430210914433,0.00048414430210914433,sludge,139573.132,163161.029,,,
2022-06-06,,,,256444664.0,UCDavis (sludge),43.0,1905.0,0.0004724913051807543,0.0004724913051807543,43.0,0.0004724913051807543,0.0004724913051807543,sludge,121167.874,133574.102,,,
2022-06-07,,,,327779767.0,UCDavis (sludge),37.0,1975.0,0.00034924509541188367,0.00034924509541188367,37.0,0.00034924509541188367,0.00034924509541188367,sludge,114475.476,129745.978,,,
2022-06-08,,,,432970688.0,UCDavis (sludge),62.0,2955.0,0.0007029110155373843,0.0007029110155373843,62.0,0.0007029110155373843,0.0007029110155373843,sludge,304339.866,286456.493,,,
2022-06-09,,,,357502629.0,UCDavis (sludge),54.0,1845.0,0.0009296738766080514,0.0009296738766080514,54.0,0.0009296738766080514,0.0009296738766080514,sludge,332360.855,242759.044,,,
2022-06-10,,,,311599951.0,UCDavis (sludge),9.0,711.0,0.00022379848063583296,0.00022379848063583296,9.0,0.00022379848063583296,0.00022379848063583296,sludge,69735.5956,98018.0416,,,
2022-06-11,,,,400544937.0,UCDavis (sludge),21.0,1041.0,0.00011934161584471607,0.00011934161584471607,21.0,0.00011934161584471607,0.00011934161584471607,sludge,47801.68,55301.1674,,,
2022-06-12,,,,526829875.0,UCDavis (sludge),6.0,272.0,0.00015828973423346576,0.00015828973423346576,6.0,0.00015828973423346576,0.00015828973423346576,sludge,83391.7609,97610.0774,,,
2022-06-13,,,,548926750.0,UCDavis (sludge),12.0,580.0,0.000147064328528351,0.000147064328528351,12.0,0.000147064328528351,0.000147064328528351,sludge,80727.5439,99924.8989,,,
2022-06-14,,,,548304094.0,UCDavis (sludge),37.0,2003.0,0.0004880546067927043,0.0004880546067927043,37.0,0.0004880546067927043,0.0004880546067927043,sludge,267602.339,256374.269,,,
2022-06-15,,,,190075188.0,UCDavis (sludge),33.0,1022.0,0.00014556962006003645,0.00014556962006003645,33.0,0.00014556962006003645,0.00014556962006003645,sludge,27669.1729,59268.1704,,,
2022-06-16,,,,167044025.0,UCDavis (sludge),21.0,1227.0,9.036144573264444e-05,9.036144573264444e-05,21.0,9.036144573264444e-05,9.036144573264444e-05,sludge,15094.3396,50012.5786,,,
2022-06-17,,,,344715447.0,UCDavis (sludge),0.0,,0.0004905660377905838,0.0004905660377905838,0.0,0.0004905660377905838,0.0004905660377905838,sludge,169105.691,227642.276,,,
2022-06-18,,,,,UCDavis (sludge),30.0,1564.0,,0.0004943865214007924,30.0,,0.0004943865214007924,sludge,,,,,
2022-06-19,,,,,UCDavis (sludge),30.0,569.0,,0.000498207005011001,30.0,,0.000498207005011001,sludge,,,,,
2022-06-20,,,,,UCDavis (sludge),0.0,,,0.0005020274886212096,0.0,,0.0005020274886212096,sludge,,,,,
2022-06-21,,,,157339256.0,UCDavis (sludge),0.0,,0.0005058479722314182,0.0005058479722314182,0.0,0.0005058479722314182,0.0005058479722314182,sludge,79589.7436,121572.65,,,
2022-06-22,,,,270225016.0,UCDavis (sludge),17.0,1084.0,0.00010740403027675276,0.00010740403027675276,17.0,0.00010740403027675276,0.00010740403027675276,sludge,29023.2558,44899.2248,,,
2022-06-23,,,,507795907.0,UCDavis (sludge),34.0,2146.0,0.00019887323156387711,0.00019887323156387711,34.0,0.00019887323156387711,0.00019887323156387711,sludge,100987.013,141298.701,,,
2022-06-24,,,,334337328.0,UCDavis (sludge),42.0,1578.0,0.0008082322832944337,0.0008082322832944337,42.0,0.0008082322832944337,0.0008082322832944337,sludge,270222.222,139733.333,,,
2022-06-25,,,,288915707.0,UCDavis (sludge),13.0,478.0,0.00038274928057130517,0.00038274928057130517,13.0,0.00038274928057130517,0.00038274928057130517,sludge,110582.279,131510.549,,,
2022-06-26,,,,550647368.0,UCDavis (sludge),16.0,295.0,0.0002771149048695716,0.0002771149048695716,16.0,0.0002771149048695716,0.0002771149048695716,sludge,152592.593,176296.296,,,
2022-06-27,,,,462612765.0,UCDavis (sludge),14.0,445.0,7.529799204740923e-05,7.529799204740923e-05,14.0,7.529799204740923e-05,7.529799204740923e-05,sludge,34833.8123,43030.9586,,,
2022-06-28,,,,453064655.0,UCDavis (sludge),10.0,604.0,0.00028810468563256165,0.00028810468563256165,10.0,0.00028810468563256165,0.00028810468563256165,sludge,130530.05,137463.09,,,
2022-06-29,,,,4076657797.0,UCDavis (sludge),20.0,501.0,1.8134513633791762e-05,1.8134513633791762e-05,20.0,1.8134513633791762e-05,1.8134513633791762e-05,sludge,73928.2064,89641.8198,,,
2022-06-30,,,,378056971.0,UCDavis (sludge),34.0,1104.0,0.00012991688043757828,0.00012991688043757828,34.0,0.00012991688043757828,0.00012991688043757828,sludge,49115.9823,79499.5758,,,
2022-07-01,,,,411856952.0,UCDavis (sludge),15.0,793.0,0.00013348473403940504,0.00013348473403940504,15.0,0.00013348473403940504,0.00013348473403940504,sludge,54976.6157,69905.8623,,,
2022-07-02,,,,625971891.0,UCDavis (sludge),0.0,,0.00014528513054270676,0.00014528513054270676,0.0,0.00014528513054270676,0.00014528513054270676,sludge,90944.4079,97272.9671,,,
2022-07-03,,,,321897007.0,UCDavis (sludge),0.0,,0.00012861041202535942,0.00012861041202535942,0.0,0.00012861041202535942,0.00012861041202535942,sludge,41399.3067,55890.9999,,,
2022-07-04,,,,,UCDavis (sludge),0.0,,,0.00014935339602453886,0.0,,0.00014935339602453886,sludge,,,,,
2022-07-05,,,,251249160.0,UCDavis (sludge),5.0,188.0,0.00017009638002371828,0.00017009638002371828,5.0,0.00017009638002371828,0.00017009638002371828,sludge,42736.5726,67606.7851,,,
2022-07-06,,,,1300549723.0,UCDavis (sludge),13.0,513.0,8.963951392114518e-06,8.963951392114518e-06,13.0,8.963951392114518e-06,8.963951392114518e-06,sludge,11658.0645,29535.4426,,,
2022-07-07,,,,580277919.0,UCDavis (sludge),17.0,518.0,8.077776504192639e-05,8.077776504192639e-05,17.0,8.077776504192639e-05,8.077776504192639e-05,sludge,46873.5534,63420.0423,,,
2022-07-08,,,,382464816.0,UCDavis (sludge),18.0,806.0,0.00011996534238067011,0.00011996534238067011,18.0,0.00011996534238067011,0.00011996534238067011,sludge,45882.5226,65243.9375,,,
2022-07-09,,,,240833333.0,UCDavis (sludge),0.0,,0.0002223340495810852,0.0002223340495810852,0.0,0.0002223340495810852,0.0002223340495810852,sludge,53545.4502,102118.621,,,
2022-07-10,,,,294666667.0,UCDavis (sludge),0.0,,0.0003124130792846006,0.0003124130792846006,0.0,0.0003124130792846006,0.0003124130792846006,sludge,92057.7208,130882.565,,,
2022-07-11,,,,214531835.0,UCDavis (sludge),12.0,337.0,0.00025053508818399843,0.00025053508818399843,12.0,0.00025053508818399843,0.00025053508818399843,sludge,53747.7522,74785.0611,,,
2022-07-12,,,,314501718.0,UCDavis (sludge),12.0,506.0,0.00042281771891624454,0.00042281771891624454,12.0,0.00042281771891624454,0.00042281771891624454,sludge,132976.899,164072.738,,,
2022-07-13,,,,405853659.0,UCDavis (sludge),8.0,478.0,0.00036631532253846206,0.00036631532253846206,8.0,0.00036631532253846206,0.00036631532253846206,sludge,148670.414,175957.005,,,
2022-07-14,,,,236116505.0,UCDavis (sludge),13.0,523.0,0.00018341699450447142,0.00018341699450447142,13.0,0.00018341699450447142,0.00018341699450447142,sludge,43307.7797,43307.7797,,,
2022-07-15,,,,210034364.0,UCDavis (sludge),10.0,554.0,0.00010701272816480639,0.00010701272816480639,10.0,0.00010701272816480639,0.00010701272816480639,sludge,22476.3503,34803.7477,,,
2022-07-16,,,,324102564.0,UCDavis (sludge),10.0,,0.00034639515841658074,0.00034639515841658074,,0.00034639515841658074,0.00034639515841658074,sludge,112267.559,188716.709,,,
2022-07-17,,,,368000000.0,UCDavis (sludge),10.0,,0.0003412695027173913,0.0003412695027173913,,0.0003412695027173913,0.0003412695027173913,sludge,125587.177,197717.624,,,
2022-07-18,,,,208932551.0,UCDavis (sludge),10.0,,0.000326271605710687,0.000326271605710687,,0.000326271605710687,0.000326271605710687,sludge,68168.7589,94081.725,,,
2022-07-19,,,,491594203.0,UCDavis (sludge),10.0,,4.855109001356551e-05,4.855109001356551e-05,,4.855109001356551e-05,4.855109001356551e-05,sludge,23867.4344,38556.6426,,,
2022-07-20,,,,452987013.0,UCDavis (sludge),10.0,,0.0001343502728631207,0.0001343502728631207,,0.0001343502728631207,0.0001343502728631207,sludge,60858.9288,58487.3761,,,
2022-07-21,,,,995068493.0,UCDavis (sludge),10.0,,4.5249912058063724e-05,4.5249912058063724e-05,,4.5249912058063724e-05,4.5249912058063724e-05,sludge,45026.7618,60615.6963,,,
2022-07-22,,,,296029963.0,UCDavis (sludge),10.0,,0.0004829017257283514,0.0004829017257283514,,0.0004829017257283514,0.0004829017257283514,sludge,142953.38,161248.568,,,
2022-07-23,,,,342386831.0,UCDavis (sludge),10.0,,0.00032518391456475145,0.00032518391456475145,,0.00032518391456475145,0.00032518391456475145,sludge,111338.69,121024.097,,,
2022-07-24,,,,313469388.0,UCDavis (sludge),10.0,,0.00013219357164151544,0.00013219357164151544,,0.00013219357164151544,0.00013219357164151544,sludge,41438.638,56979.8606,,,
2022-07-25,,,,664964539.0,UCDavis (sludge),10.0,,0.00010910524448281895,0.00010910524448281895,,0.00010910524448281895,0.00010910524448281895,sludge,72551.1186,73235.7485,,,
2022-07-26,,,,512441832.0,UCDavis (sludge),10.0,,8.903967972700558e-05,8.903967972700558e-05,,8.903967972700558e-05,8.903967972700558e-05,sludge,45627.6566,63259.4523,,,
2022-07-27,,,,2782731598.0,UCDavis (sludge),10.0,,3.1877249557145395e-05,3.1877249557145395e-05,,3.1877249557145395e-05,3.1877249557145395e-05,sludge,88705.8296,95763.8049,,,
2022-07-28,,,,441174379.0,UCDavis (sludge),10.0,,0.0001495974266447599,0.0001495974266447599,,0.0001495974266447599,0.0001495974266447599,sludge,65998.5518,72768.9107,,,
2022-07-29,,,,289385923.0,UCDavis (sludge),10.0,,0.0003419996238034011,0.0003419996238034011,,0.0003419996238034011,0.0003419996238034011,sludge,98969.8768,103870.67,,,
2022-07-30,,,,379349353.0,UCDavis (sludge),10.0,,8.476390573941483e-05,8.476390573941483e-05,,8.476390573941483e-05,8.476390573941483e-05,sludge,32155.1328,33264.0316,,,
2022-07-31,,,,669305906.0,UCDavis (sludge),10.0,,4.245544995982749e-05,4.245544995982749e-05,,4.245544995982749e-05,4.245544995982749e-05,sludge,28415.6834,21311.4853,,,
2022-08-01,,,,340486099.0,UCDavis (sludge),10.0,,0.0011075008322145921,0.0011075008322145921,,0.0011075008322145921,0.0011075008322145921,sludge,377088.638,390925.222,,,
2020-11-23,,,,351786986.4,Davis (sludge),3.0,144.0,0.00023870623316496852,0.00023870623316496852,3.0,0.00023870623316496852,0.00023870623316496852,sludge,83973.7464,71921.51892,0.0,,
2020-11-24,,,,638124758.4,Davis (sludge),3.0,315.0,0.0003459295886802564,0.0003459295886802564,3.0,0.0003459295886802564,0.0003459295886802564,sludge,220746.2352,200227.2288,0.0,,
2020-11-25,,,,137743011.6,Davis (sludge),1.0,335.0,0.00040944732618289874,0.00040944732618289874,1.0,0.00040944732618289874,0.00040944732618289874,sludge,56398.5078,47746.22676,0.0,,
2020-11-26,,,,172996521.6,Davis (sludge),2.0,389.0,0.0003572859770146962,0.0003572859770146962,2.0,0.0003572859770146962,0.0003572859770146962,sludge,61809.231239999994,64132.12643999999,0.0,,
2020-11-27,,,,173089990.79999998,Davis (sludge),0.0,,0.0004477641455857076,0.0004477641455857076,0.0,0.0004477641455857076,0.0004477641455857076,sludge,77503.49183999999,81327.31416,0.0,,
2020-11-28,,,,253977813.6,Davis (sludge),3.0,263.0,0.0005902120026754967,0.0005902120026754967,3.0,0.0005902120026754967,0.0005902120026754967,sludge,149900.754,149339.5176,0.0,,
2020-11-29,,,,149173153.2,Davis (sludge),0.0,,0.003262140439892505,0.003262140439892505,0.0,0.003262140439892505,0.003262140439892505,sludge,486623.7756,513865.53359999997,0.0,,
2020-11-30,,,,313143369.59999996,Davis (sludge),0.0,3.0,0.0002385434480551748,0.0002385434480551748,0.0,0.0002385434480551748,0.0002385434480551748,sludge,74698.29912,65977.97508,0.0,,
2020-12-01,,,,266063611.2,Davis (sludge),1.0,320.0,0.0009555418257060776,0.0009555418257060776,1.0,0.0009555418257060776,0.0009555418257060776,sludge,254234.90879999998,275129.3088,0.0,,
2020-12-02,,,,140801671.2,Davis (sludge),5.0,446.0,0.00021551016022315508,0.00021551016022315508,5.0,0.00021551016022315508,0.00021551016022315508,sludge,30344.19072,40654.03836,0.0,,
2020-12-03,,,,212385214.79999998,Davis (sludge),0.0,,0.0001770196670017917,0.0001770196670017917,0.0,0.0001770196670017917,0.0001770196670017917,sludge,37596.36,40001.95668,0.0,,
2020-12-04,,,,381816440.4,Davis (sludge),7.0,583.0,0.00025349947408917283,0.00025349947408917283,7.0,0.00025349947408917283,0.00025349947408917283,sludge,96790.26684,110114.52923999999,0.0,,
2020-12-05,,,,228842978.4,Davis (sludge),3.0,281.0,0.00022657194257178046,0.00022657194257178046,3.0,0.00022657194257178046,0.00022657194257178046,sludge,51849.39816,43473.9666,0.0,,
2020-12-06,,,,427542618.0,Davis (sludge),5.0,167.0,0.0005650196247804236,0.0005650196247804236,5.0,0.0005650196247804236,0.0005650196247804236,sludge,241569.96959999998,206351.9016,0.0,,
2020-12-07,,,,241559233.2,Davis (sludge),1.0,363.0,0.0004704407402465625,0.0004704407402465625,1.0,0.0004704407402465625,0.0004704407402465625,sludge,113639.30448,119796.69743999999,0.0,,
2020-12-08,,,,223846172.4,Davis (sludge),1.0,540.0,0.0003349050689418891,0.0003349050689418891,1.0,0.0003349050689418891,0.0003349050689418891,sludge,74967.2178,92564.81423999999,0.0,,
2020-12-09,,,,619999822.8,Davis (sludge),0.0,9.0,0.00022248383197441137,0.00022248383197441137,0.0,0.00022248383197441137,0.00022248383197441137,sludge,137939.9364,159617.8884,0.0,,
2020-12-10,,,,192991562.4,Davis (sludge),10.0,837.0,0.0001925917210979582,0.0001925917210979582,10.0,0.0001925917210979582,0.0001925917210979582,sludge,37168.57715999999,38890.008,0.0,,
2020-12-11,,,,104168821.61999999,Davis (sludge),8.0,444.0,0.0009848585319151084,0.0009848585319151084,8.0,0.0009848585319151084,0.0009848585319151084,sludge,102591.552732,104217.376704,0.0,,
2020-12-12,,,,505190982.0,Davis (sludge),3.0,483.0,0.0008523434284106046,0.0008523434284106046,3.0,0.0008523434284106046,0.0008523434284106046,sludge,430596.2136,383958.3732,0.0,,
2020-12-13,,,,428351497.2,Davis (sludge),5.0,219.0,0.0009404816451753959,0.0009404816451753959,5.0,0.0009404816451753959,0.0009404816451753959,sludge,402856.7208,363791.0712,0.0,,
2020-12-14,,,,455033396.4,Davis (sludge),7.0,222.0,0.0004069918319516119,0.0004069918319516119,7.0,0.0004069918319516119,0.0004069918319516119,sludge,185194.8756,212479.27319999997,0.0,,
2020-12-15,,,,586578055.1999999,Davis (sludge),8.0,553.0,0.00030354072202597464,0.00030354072202597464,8.0,0.00030354072202597464,0.00030354072202597464,sludge,178050.3264,167944.61519999997,0.0,,
2020-12-16,,,,481803073.2,Davis (sludge),9.0,565.0,0.0003596467097005641,0.0003596467097005641,9.0,0.0003596467097005641,0.0003596467097005641,sludge,173278.89,182320.2312,0.0,,
2020-12-17,,,,691643157.6,Davis (sludge),6.0,594.0,0.0002737986071562056,0.0002737986071562056,6.0,0.0002737986071562056,0.0002737986071562056,sludge,189370.9332,219695.2332,0.0,,
2020-12-18,,,,348342670.8,Davis (sludge),4.0,518.0,0.00027591815995228335,0.00027591815995228335,4.0,0.00027591815995228335,0.00027591815995228335,sludge,96114.06876,94782.51144,0.0,,
2020-12-19,,,,292156688.4,Davis (sludge),6.0,440.0,0.00019341347093390727,0.00019341347093390727,6.0,0.00019341347093390727,0.00019341347093390727,sludge,56507.03916,69712.62012,0.0,,
2020-12-20,,,,232433206.79999998,Davis (sludge),8.0,905.0,7.803722647774441e-05,7.803722647774441e-05,8.0,7.803722647774441e-05,7.803722647774441e-05,sludge,18138.4428,28966.308719999997,0.0,,
2020-12-21,,,,294584040.0,Davis (sludge),9.0,460.0,0.0001888407245687852,0.0001888407245687852,9.0,0.0001888407245687852,0.0001888407245687852,sludge,55629.46356,69820.06116,0.0,,
2020-12-22,,,,425999301.59999996,Davis (sludge),7.0,1392.0,0.00016020216883848526,0.00016020216883848526,7.0,0.00016020216883848526,0.00016020216883848526,sludge,68246.01204,94355.00364,0.0,,
2020-12-23,,,,403200000.0,Davis (sludge),8.0,1570.0,0.00018498099345238094,0.00018498099345238094,8.0,0.00018498099345238094,0.00018498099345238094,sludge,74584.33656,79719.9408,0.0,,
2020-12-24,,,,461798848.8,Davis (sludge),0.0,2.0,0.00028898299756870247,0.00028898299756870247,0.0,0.00028898299756870247,0.00028898299756870247,sludge,133452.0156,141518.004,0.0,,
2020-12-25,,,,520788290.4,Davis (sludge),0.0,,0.00014106823120691272,0.00014106823120691272,0.0,0.00014106823120691272,0.00014106823120691272,sludge,73466.68296,89243.09784,0.0,,
2020-12-26,,,,482259394.8,Davis (sludge),6.0,347.0,0.00014913483626343238,0.00014913483626343238,6.0,0.00014913483626343238,0.00014913483626343238,sludge,71921.67588,69612.73164,0.0,,
2020-12-27,,,,119456783.75999999,Davis (sludge),6.0,269.0,0.0001990267496885436,0.0001990267496885436,6.0,0.0001990267496885436,0.0001990267496885436,sludge,23775.0954,26484.34044,0.0,,
2020-12-28,,,,331806495.59999996,Davis (sludge),8.0,786.0,0.00032145852493672527,0.00032145852493672527,8.0,0.00032145852493672527,0.00032145852493672527,sludge,106662.02664000001,110980.26383999999,0.0,,
