date,cases,total_tests,County
2020-08-18,95.0,877.0,Merced
2020-08-19,48.0,902.0,Merced
2020-08-20,127.0,973.0,Merced
2020-08-21,75.0,1020.0,Merced
2020-08-22,29.0,181.0,Merced
2020-08-23,28.0,149.0,Merced
2020-08-24,69.0,1377.0,Merced
2020-08-25,78.0,906.0,Merced
2020-08-26,67.0,937.0,Merced
2020-08-27,33.0,858.0,Merced
2020-08-28,44.0,937.0,Merced
2020-08-29,30.0,368.0,Merced
2020-08-30,30.0,194.0,Merced
2020-08-31,75.0,1634.0,Merced
2020-09-01,62.0,968.0,Merced
2020-09-02,53.0,2152.0,Merced
2020-09-03,31.0,1236.0,Merced
2020-09-04,42.0,954.0,Merced
2020-09-05,20.0,1358.0,Merced
2020-09-06,32.0,206.0,Merced
2020-09-07,20.0,128.0,Merced
2020-09-08,47.0,1375.0,Merced
2020-09-09,23.0,951.0,Merced
2020-09-10,26.0,649.0,Merced
2020-09-11,46.0,1014.0,Merced
2020-09-12,21.0,184.0,Merced
2020-09-13,9.0,100.0,Merced
2020-09-14,34.0,1036.0,Merced
2020-09-15,19.0,783.0,Merced
2020-09-16,30.0,821.0,Merced
2020-09-17,21.0,837.0,Merced
2020-09-18,19.0,977.0,Merced
2020-09-19,12.0,242.0,Merced
2020-09-20,11.0,135.0,Merced
2020-09-21,27.0,1084.0,Merced
2020-09-22,19.0,712.0,Merced
2020-09-23,30.0,803.0,Merced
2020-09-24,21.0,968.0,Merced
2020-09-25,29.0,869.0,Merced
2020-09-26,16.0,204.0,Merced
2020-09-27,12.0,135.0,Merced
2020-09-28,34.0,947.0,Merced
2020-09-29,28.0,858.0,Merced
2020-09-30,13.0,635.0,Merced
2020-10-01,20.0,626.0,Merced
2020-10-02,28.0,682.0,Merced
2020-10-03,10.0,181.0,Merced
2020-10-04,13.0,132.0,Merced
2020-10-05,25.0,838.0,Merced
2020-10-06,19.0,985.0,Merced
2020-10-07,36.0,746.0,Merced
2020-10-08,37.0,877.0,Merced
2020-10-09,20.0,885.0,Merced
2020-10-10,14.0,163.0,Merced
2020-10-11,6.0,155.0,Merced
2020-10-12,18.0,817.0,Merced
2020-10-13,21.0,917.0,Merced
2020-10-14,17.0,714.0,Merced
2020-10-15,25.0,714.0,Merced
2020-10-16,27.0,599.0,Merced
2020-10-17,17.0,159.0,Merced
2020-10-18,14.0,181.0,Merced
2020-10-19,35.0,888.0,Merced
2020-10-20,25.0,922.0,Merced
2020-10-21,22.0,876.0,Merced
2020-10-22,24.0,891.0,Merced
2020-10-23,28.0,892.0,Merced
2020-10-24,14.0,168.0,Merced
2020-10-25,24.0,136.0,Merced
2020-10-26,65.0,1052.0,Merced
2020-10-27,47.0,994.0,Merced
2020-10-28,41.0,941.0,Merced
2020-10-29,26.0,903.0,Merced
2020-10-30,52.0,832.0,Merced
2020-10-31,32.0,189.0,Merced
2020-11-01,33.0,232.0,Merced
2020-11-02,61.0,945.0,Merced
2020-11-03,62.0,1207.0,Merced
2020-11-04,53.0,834.0,Merced
2020-11-05,49.0,1084.0,Merced
2020-11-06,59.0,778.0,Merced
2020-11-07,40.0,230.0,Merced
2020-11-08,32.0,224.0,Merced
2020-11-09,75.0,1367.0,Merced
2020-11-10,103.0,1186.0,Merced
2020-11-11,62.0,777.0,Merced
2020-11-12,71.0,1360.0,Merced
2020-11-13,114.0,963.0,Merced
2020-11-14,56.0,317.0,Merced
2020-11-15,56.0,313.0,Merced
2020-11-16,133.0,1770.0,Merced
2020-11-17,138.0,1416.0,Merced
2020-11-18,144.0,1670.0,Merced
2020-11-19,116.0,1396.0,Merced
2020-11-20,141.0,1286.0,Merced
2020-11-21,86.0,357.0,Merced
2020-11-22,61.0,343.0,Merced
2020-11-23,149.0,1806.0,Merced
2020-11-24,188.0,1986.0,Merced
2020-11-25,188.0,1372.0,Merced
2020-11-26,58.0,110.0,Merced
2020-11-27,147.0,1158.0,Merced
2020-11-28,106.0,499.0,Merced
2020-11-29,98.0,487.0,Merced
2020-11-30,239.0,2646.0,Merced
2020-12-01,275.0,2235.0,Merced
2020-12-02,243.0,2259.0,Merced
2020-12-03,244.0,2335.0,Merced
2020-12-04,245.0,1877.0,Merced
2020-12-05,115.0,484.0,Merced
2020-12-06,107.0,526.0,Merced
2020-12-07,335.0,3381.0,Merced
2020-12-08,359.0,2813.0,Merced
2020-12-09,311.0,1965.0,Merced
2020-12-10,241.0,2842.0,Merced
2020-12-11,246.0,2361.0,Merced
2020-12-12,120.0,569.0,Merced
2020-12-13,91.0,536.0,Merced
2020-12-14,351.0,3212.0,Merced
2020-12-15,407.0,2765.0,Merced
2020-12-16,298.0,2062.0,Merced
2020-12-17,286.0,3033.0,Merced
2020-12-18,262.0,2281.0,Merced
2020-12-19,81.0,477.0,Merced
2020-12-20,139.0,787.0,Merced
2020-12-21,316.0,3307.0,Merced
2020-12-22,250.0,2119.0,Merced
2020-12-23,246.0,2161.0,Merced
2020-12-24,156.0,1258.0,Merced
2020-12-25,70.0,99.0,Merced
2020-12-26,161.0,528.0,Merced
2020-12-27,159.0,619.0,Merced
2020-12-28,368.0,2976.0,Merced
2020-12-29,320.0,2197.0,Merced
2020-12-30,350.0,2677.0,Merced
2020-12-31,290.0,1649.0,Merced
2021-01-01,90.0,142.0,Merced
2021-01-02,184.0,672.0,Merced
2021-01-03,142.0,826.0,Merced
2021-01-04,467.0,3502.0,Merced
2021-01-05,414.0,2831.0,Merced
2021-01-06,351.0,2075.0,Merced
2021-01-07,336.0,2805.0,Merced
2021-01-08,321.0,2283.0,Merced
2021-01-09,195.0,594.0,Merced
2021-01-10,142.0,605.0,Merced
2021-01-11,272.0,3201.0,Merced
2021-01-12,323.0,2763.0,Merced
2021-01-13,251.0,1897.0,Merced
2021-01-14,238.0,2517.0,Merced
2021-01-15,227.0,2002.0,Merced
2021-01-16,113.0,553.0,Merced
2021-01-17,88.0,442.0,Merced
2021-01-18,212.0,2669.0,Merced
2021-01-19,245.0,2736.0,Merced
2021-01-20,212.0,1803.0,Merced
2021-01-21,173.0,2648.0,Merced
2021-01-22,155.0,1953.0,Merced
2021-01-23,123.0,585.0,Merced
2021-01-24,92.0,506.0,Merced
2021-01-25,211.0,3157.0,Merced
2021-01-26,139.0,2371.0,Merced
2021-01-27,140.0,1322.0,Merced
2021-01-28,159.0,2415.0,Merced
2021-01-29,122.0,1736.0,Merced
2021-01-30,74.0,442.0,Merced
2021-01-31,74.0,408.0,Merced
2021-02-01,144.0,2837.0,Merced
2021-02-02,124.0,2321.0,Merced
2021-02-03,97.0,1265.0,Merced
2021-02-04,115.0,2321.0,Merced
2021-02-05,94.0,1672.0,Merced
2021-02-06,60.0,347.0,Merced
2021-02-07,86.0,464.0,Merced
2021-02-08,112.0,2965.0,Merced
2021-02-09,83.0,2279.0,Merced
2021-02-10,98.0,1568.0,Merced
2021-02-11,83.0,2680.0,Merced
2021-02-12,66.0,1792.0,Merced
2021-02-13,51.0,330.0,Merced
2021-02-14,44.0,234.0,Merced
2021-02-15,82.0,1299.0,Merced
2021-02-16,74.0,2226.0,Merced
2021-02-17,81.0,1426.0,Merced
2021-02-18,55.0,2189.0,Merced
2021-02-19,49.0,1123.0,Merced
2021-02-20,30.0,286.0,Merced
2021-02-21,43.0,303.0,Merced
2021-02-22,74.0,2717.0,Merced
2021-02-23,63.0,1626.0,Merced
2021-02-24,80.0,1078.0,Merced
2021-02-25,38.0,2093.0,Merced
2021-02-26,49.0,1426.0,Merced
2021-02-27,34.0,354.0,Merced
2021-02-28,42.0,547.0,Merced
2021-03-01,63.0,1997.0,Merced
2021-03-02,45.0,998.0,Merced
2021-03-03,57.0,976.0,Merced
2021-03-04,52.0,1134.0,Merced
2021-03-05,51.0,907.0,Merced
2021-03-06,33.0,248.0,Merced
2021-03-07,42.0,320.0,Merced
2021-03-08,74.0,2103.0,Merced
2021-03-09,60.0,1617.0,Merced
2021-03-10,60.0,1479.0,Merced
2021-03-11,38.0,1609.0,Merced
2021-03-12,48.0,1192.0,Merced
2021-03-13,31.0,329.0,Merced
2021-03-14,31.0,213.0,Merced
2021-03-15,68.0,2344.0,Merced
2021-03-16,38.0,1007.0,Merced
2021-03-17,53.0,1239.0,Merced
2021-03-18,28.0,1107.0,Merced
2021-03-19,35.0,1185.0,Merced
2021-03-20,27.0,451.0,Merced
2021-03-21,31.0,271.0,Merced
2021-03-22,60.0,2510.0,Merced
2021-03-23,43.0,1464.0,Merced
2021-03-24,33.0,1331.0,Merced
2021-03-25,41.0,1113.0,Merced
2021-03-26,34.0,1086.0,Merced
2021-03-27,23.0,363.0,Merced
2021-03-28,33.0,231.0,Merced
2021-03-29,57.0,2278.0,Merced
2021-03-30,24.0,1129.0,Merced
2021-03-31,37.0,978.0,Merced
2021-04-01,29.0,970.0,Merced
2021-04-02,33.0,741.0,Merced
2021-04-03,25.0,376.0,Merced
2021-04-04,15.0,252.0,Merced
2021-04-05,43.0,2161.0,Merced
2021-04-06,26.0,1187.0,Merced
2021-04-07,29.0,1027.0,Merced
2021-04-08,23.0,879.0,Merced
2021-04-09,22.0,888.0,Merced
2021-04-10,29.0,278.0,Merced
2021-04-11,20.0,266.0,Merced
2021-04-12,38.0,2193.0,Merced
2021-04-13,31.0,1091.0,Merced
2021-04-14,30.0,863.0,Merced
2021-04-15,16.0,948.0,Merced
2021-04-16,26.0,957.0,Merced
2021-04-17,15.0,318.0,Merced
2021-04-18,16.0,234.0,Merced
2021-04-19,37.0,1878.0,Merced
2021-04-20,29.0,1128.0,Merced
2021-04-21,27.0,1108.0,Merced
2021-04-22,20.0,1379.0,Merced
2021-04-23,35.0,1403.0,Merced
2021-04-24,17.0,224.0,Merced
2021-04-25,20.0,227.0,Merced
2021-04-26,34.0,1956.0,Merced
2021-04-27,17.0,1203.0,Merced
2021-04-28,41.0,1178.0,Merced
2021-04-29,18.0,1321.0,Merced
2021-04-30,19.0,1461.0,Merced
2021-05-01,13.0,270.0,Merced
2021-05-02,17.0,229.0,Merced
2021-05-03,20.0,1827.0,Merced
2021-05-04,11.0,1032.0,Merced
2021-05-05,17.0,967.0,Merced
2021-05-06,21.0,1223.0,Merced
2021-05-07,15.0,1460.0,Merced
2021-05-08,3.0,229.0,Merced
2021-05-09,9.0,185.0,Merced
2021-05-10,23.0,1746.0,Merced
2021-05-11,10.0,900.0,Merced
2021-05-12,9.0,1070.0,Merced
2021-05-13,16.0,1210.0,Merced
2021-05-14,7.0,1244.0,Merced
2021-05-15,10.0,193.0,Merced
2021-05-16,21.0,241.0,Merced
2021-05-17,21.0,1635.0,Merced
2021-05-18,15.0,906.0,Merced
2021-05-19,19.0,915.0,Merced
2021-05-20,16.0,1083.0,Merced
2021-05-21,13.0,1219.0,Merced
2021-05-22,8.0,434.0,Merced
2021-05-23,10.0,208.0,Merced
2021-05-24,9.0,1383.0,Merced
2021-05-25,10.0,801.0,Merced
2021-05-26,21.0,812.0,Merced
2021-05-27,9.0,970.0,Merced
2021-05-28,12.0,798.0,Merced
2021-05-29,3.0,194.0,Merced
2021-05-30,12.0,197.0,Merced
2021-05-31,4.0,198.0,Merced
2021-06-01,5.0,1288.0,Merced
2021-06-02,10.0,890.0,Merced
2021-06-03,13.0,796.0,Merced
2021-06-04,3.0,792.0,Merced
2021-06-05,5.0,268.0,Merced
2021-06-06,2.0,224.0,Merced
2021-06-07,6.0,1020.0,Merced
2021-06-08,12.0,674.0,Merced
2021-06-09,8.0,528.0,Merced
2021-06-10,4.0,587.0,Merced
2021-06-11,8.0,593.0,Merced
2021-06-12,5.0,230.0,Merced
2021-06-13,3.0,211.0,Merced
2021-06-14,6.0,1049.0,Merced
2021-06-15,9.0,733.0,Merced
2021-06-16,6.0,582.0,Merced
2021-06-17,8.0,621.0,Merced
2021-06-18,5.0,703.0,Merced
2021-06-19,2.0,224.0,Merced
2021-06-20,2.0,189.0,Merced
2021-06-21,13.0,836.0,Merced
2021-06-22,10.0,783.0,Merced
2021-06-23,11.0,524.0,Merced
2021-06-24,9.0,522.0,Merced
2021-06-25,10.0,495.0,Merced
2021-06-26,8.0,220.0,Merced
2021-06-27,6.0,195.0,Merced
2021-06-28,12.0,781.0,Merced
2021-06-29,12.0,815.0,Merced
2021-06-30,12.0,550.0,Merced
2021-07-01,10.0,498.0,Merced
2021-07-02,6.0,510.0,Merced
2021-07-03,9.0,223.0,Merced
2021-07-04,13.0,139.0,Merced
2021-07-05,11.0,335.0,Merced
2021-07-06,20.0,1006.0,Merced
2021-07-07,17.0,552.0,Merced
2021-07-08,15.0,536.0,Merced
2021-07-09,14.0,568.0,Merced
2021-07-10,15.0,240.0,Merced
2021-07-11,13.0,177.0,Merced
2021-07-12,24.0,758.0,Merced
2021-07-13,31.0,838.0,Merced
2021-07-14,21.0,550.0,Merced
2021-07-15,37.0,612.0,Merced
2021-07-16,30.0,648.0,Merced
2021-07-17,22.0,241.0,Merced
2021-07-18,21.0,286.0,Merced
2021-07-19,31.0,981.0,Merced
2021-07-20,64.0,907.0,Merced
2021-07-21,39.0,591.0,Merced
2021-07-22,39.0,729.0,Merced
2021-07-23,42.0,706.0,Merced
2021-07-24,25.0,282.0,Merced
2021-07-25,22.0,252.0,Merced
2021-07-26,73.0,1189.0,Merced
2021-07-27,91.0,1083.0,Merced
2021-07-28,67.0,686.0,Merced
2021-07-29,56.0,824.0,Merced
2021-07-30,55.0,729.0,Merced
2021-07-31,41.0,344.0,Merced
2021-08-01,48.0,368.0,Merced
2021-08-02,91.0,1181.0,Merced
2021-08-03,98.0,1187.0,Merced
2021-08-04,83.0,872.0,Merced
2021-08-05,138.0,1091.0,Merced
2021-08-06,67.0,859.0,Merced
2021-08-07,60.0,378.0,Merced
2021-08-08,64.0,380.0,Merced
2021-08-09,147.0,1424.0,Merced
2021-08-10,146.0,1489.0,Merced
2021-08-11,147.0,1038.0,Merced
2021-08-12,133.0,1259.0,Merced
2021-08-13,124.0,1133.0,Merced
2021-08-14,47.0,392.0,Merced
2021-08-15,64.0,374.0,Merced
2021-08-16,244.0,2162.0,Merced
2021-08-17,201.0,1786.0,Merced
2021-08-18,150.0,1648.0,Merced
2021-08-19,164.0,1961.0,Merced
2021-08-20,135.0,2016.0,Merced
2021-08-21,64.0,817.0,Merced
2021-08-22,105.0,703.0,Merced
2021-08-23,203.0,2697.0,Merced
2021-08-24,182.0,2403.0,Merced
2021-08-25,168.0,2282.0,Merced
2021-08-26,132.0,2459.0,Merced
2021-08-27,167.0,2592.0,Merced
2021-08-28,54.0,888.0,Merced
2021-08-29,52.0,444.0,Merced
2021-08-30,239.0,3165.0,Merced
2021-08-31,128.0,2247.0,Merced
2021-09-01,170.0,2418.0,Merced
2021-09-02,177.0,2122.0,Merced
2021-09-03,163.0,2079.0,Merced
2021-09-04,54.0,370.0,Merced
2021-09-05,44.0,353.0,Merced
2021-09-06,75.0,441.0,Merced
2021-09-07,214.0,3296.0,Merced
2021-09-08,174.0,2135.0,Merced
2021-09-09,161.0,1989.0,Merced
2021-09-10,154.0,1985.0,Merced
2021-09-11,52.0,450.0,Merced
2021-09-12,54.0,423.0,Merced
2021-09-13,172.0,2439.0,Merced
2021-09-14,150.0,2296.0,Merced
2021-09-15,150.0,1996.0,Merced
2021-09-16,108.0,1799.0,Merced
2021-09-17,107.0,2098.0,Merced
2021-09-18,47.0,354.0,Merced
2021-09-19,36.0,355.0,Merced
2021-09-20,157.0,3074.0,Merced
2021-09-21,111.0,2060.0,Merced
2021-09-22,122.0,2282.0,Merced
2021-09-23,133.0,1706.0,Merced
2021-09-24,103.0,1653.0,Merced
2021-09-25,44.0,373.0,Merced
2021-09-26,46.0,336.0,Merced
2021-09-27,161.0,2447.0,Merced
2021-09-28,100.0,1898.0,Merced
2021-09-29,86.0,1778.0,Merced
2021-09-30,94.0,1702.0,Merced
2021-10-01,96.0,1484.0,Merced
2021-10-02,44.0,328.0,Merced
2021-10-03,27.0,280.0,Merced
2021-10-04,107.0,2215.0,Merced
2021-10-05,116.0,1633.0,Merced
2021-10-06,66.0,1344.0,Merced
2021-10-07,75.0,1395.0,Merced
2021-10-08,67.0,1200.0,Merced
2021-10-09,32.0,298.0,Merced
2021-10-10,43.0,310.0,Merced
2021-10-11,84.0,1364.0,Merced
2021-10-12,116.0,1933.0,Merced
2021-10-13,79.0,1424.0,Merced
2021-10-14,85.0,1512.0,Merced
2021-10-15,88.0,1216.0,Merced
2021-10-16,30.0,377.0,Merced
2021-10-17,32.0,282.0,Merced
2021-10-18,126.0,1952.0,Merced
2021-10-19,123.0,1857.0,Merced
2021-10-20,115.0,1383.0,Merced
2021-10-21,81.0,1407.0,Merced
2021-10-22,97.0,1278.0,Merced
2021-10-23,37.0,296.0,Merced
2021-10-24,41.0,255.0,Merced
2021-10-25,121.0,1843.0,Merced
2021-10-26,68.0,1610.0,Merced
2021-10-27,78.0,1567.0,Merced
2021-10-28,97.0,1408.0,Merced
2021-10-29,85.0,1288.0,Merced
2021-10-30,50.0,305.0,Merced
2021-10-31,40.0,314.0,Merced
2021-11-01,93.0,1792.0,Merced
2021-11-02,91.0,1719.0,Merced
2021-11-03,67.0,1401.0,Merced
2021-11-04,61.0,1411.0,Merced
2021-11-05,54.0,1129.0,Merced
2021-11-06,26.0,306.0,Merced
2021-11-07,24.0,288.0,Merced
2021-11-08,78.0,1851.0,Merced
2021-11-09,70.0,1600.0,Merced
2021-11-10,41.0,1396.0,Merced
2021-11-11,35.0,594.0,Merced
2021-11-12,56.0,1081.0,Merced
2021-11-13,29.0,339.0,Merced
2021-11-14,38.0,298.0,Merced
2021-11-15,90.0,1537.0,Merced
2021-11-16,57.0,1568.0,Merced
2021-11-17,37.0,1323.0,Merced
2021-11-18,59.0,1160.0,Merced
2021-11-19,57.0,962.0,Merced
2021-11-20,26.0,268.0,Merced
2021-11-21,26.0,314.0,Merced
2021-11-22,55.0,1247.0,Merced
2021-11-23,51.0,1091.0,Merced
2021-11-24,38.0,631.0,Merced
2021-11-25,32.0,114.0,Merced
2021-11-26,39.0,528.0,Merced
2021-11-27,30.0,275.0,Merced
2021-11-28,35.0,336.0,Merced
2021-11-29,66.0,1805.0,Merced
2021-11-30,74.0,1548.0,Merced
2021-12-01,68.0,1261.0,Merced
2021-12-02,56.0,1263.0,Merced
2021-12-03,46.0,956.0,Merced
2021-12-04,23.0,286.0,Merced
2021-12-05,27.0,304.0,Merced
2021-12-06,45.0,1473.0,Merced
2021-12-07,40.0,1284.0,Merced
2021-12-08,41.0,920.0,Merced
2021-12-09,32.0,1059.0,Merced
2021-12-10,38.0,894.0,Merced
2021-12-11,18.0,288.0,Merced
2021-12-12,19.0,292.0,Merced
2021-12-13,34.0,1419.0,Merced
2021-12-14,39.0,1082.0,Merced
2021-12-15,46.0,882.0,Merced
2021-12-16,42.0,842.0,Merced
2021-12-17,39.0,816.0,Merced
2021-12-18,26.0,256.0,Merced
2021-12-19,35.0,306.0,Merced
2021-12-20,95.0,1427.0,Merced
2021-12-21,57.0,953.0,Merced
2021-12-22,72.0,788.0,Merced
2021-12-23,71.0,873.0,Merced
2021-12-24,49.0,355.0,Merced
2021-12-25,50.0,159.0,Merced
2021-12-26,100.0,381.0,Merced
2021-12-27,251.0,1584.0,Merced
2021-12-28,230.0,1566.0,Merced
2021-12-29,240.0,1454.0,Merced
2021-12-30,216.0,1516.0,Merced
2021-12-31,102.0,684.0,Merced
2022-01-01,84.0,218.0,Merced
2022-01-02,133.0,466.0,Merced
2022-01-03,539.0,2630.0,Merced
2022-01-04,595.0,2623.0,Merced
2022-01-05,611.0,2506.0,Merced
2022-01-06,576.0,2343.0,Merced
2022-01-07,549.0,2172.0,Merced
2022-01-08,166.0,602.0,Merced
2022-01-09,173.0,604.0,Merced
2022-01-10,870.0,3347.0,Merced
2022-01-11,808.0,2944.0,Merced
2022-01-12,765.0,2560.0,Merced
2022-01-13,700.0,2614.0,Merced
2022-01-14,658.0,2376.0,Merced
2022-01-15,183.0,532.0,Merced
2022-01-16,167.0,531.0,Merced
2022-01-17,590.0,2043.0,Merced
2022-01-18,679.0,3023.0,Merced
2022-01-19,612.0,2071.0,Merced
2022-01-20,545.0,2124.0,Merced
2022-01-21,429.0,2033.0,Merced
2022-01-22,159.0,566.0,Merced
2022-01-23,153.0,510.0,Merced
2022-01-24,553.0,2561.0,Merced
2022-01-25,491.0,2336.0,Merced
2022-01-26,382.0,1750.0,Merced
2022-01-27,369.0,1777.0,Merced
2022-01-28,261.0,1633.0,Merced
2022-01-29,96.0,395.0,Merced
2022-01-30,107.0,400.0,Merced
2022-01-31,365.0,2163.0,Merced
2022-02-01,278.0,1685.0,Merced
2022-02-02,184.0,1267.0,Merced
2022-02-03,176.0,1365.0,Merced
2022-02-04,150.0,1188.0,Merced
2022-02-05,81.0,348.0,Merced
2022-02-06,93.0,349.0,Merced
2022-02-07,218.0,1851.0,Merced
2022-02-08,127.0,1478.0,Merced
2022-02-09,110.0,1130.0,Merced
2022-02-10,130.0,1170.0,Merced
2022-02-11,125.0,989.0,Merced
2022-02-12,50.0,309.0,Merced
2022-02-13,54.0,313.0,Merced
2022-02-14,142.0,1438.0,Merced
2022-02-15,89.0,1244.0,Merced
2022-02-16,83.0,924.0,Merced
2022-02-17,66.0,1005.0,Merced
2022-02-18,75.0,779.0,Merced
2022-02-19,43.0,274.0,Merced
2022-02-20,44.0,262.0,Merced
2022-02-21,28.0,667.0,Merced
2022-02-22,57.0,1353.0,Merced
2022-02-23,60.0,771.0,Merced
2022-02-24,30.0,778.0,Merced
2022-02-25,30.0,651.0,Merced
2022-02-26,32.0,240.0,Merced
2022-02-27,21.0,216.0,Merced
2022-02-28,52.0,1016.0,Merced
2022-03-01,44.0,1109.0,Merced
2022-03-02,28.0,769.0,Merced
2022-03-03,26.0,753.0,Merced
2022-03-04,19.0,592.0,Merced
2022-03-05,12.0,214.0,Merced
2022-03-06,10.0,200.0,Merced
2022-03-07,32.0,896.0,Merced
2022-03-08,40.0,954.0,Merced
2022-03-09,20.0,640.0,Merced
2022-03-10,15.0,668.0,Merced
2022-03-11,16.0,631.0,Merced
2022-03-12,10.0,230.0,Merced
2022-03-13,7.0,186.0,Merced
2022-03-14,23.0,852.0,Merced
2022-03-15,19.0,840.0,Merced
2022-03-16,17.0,613.0,Merced
2022-03-17,15.0,641.0,Merced
2022-03-18,6.0,586.0,Merced
2022-03-19,11.0,185.0,Merced
2022-03-20,6.0,163.0,Merced
2022-03-21,11.0,737.0,Merced
2022-03-22,14.0,719.0,Merced
2022-03-23,10.0,522.0,Merced
2022-03-24,10.0,520.0,Merced
2022-03-25,7.0,492.0,Merced
2022-03-26,7.0,184.0,Merced
2022-03-27,6.0,172.0,Merced
2022-03-28,10.0,746.0,Merced
2022-03-29,10.0,754.0,Merced
2022-03-30,12.0,495.0,Merced
2022-03-31,6.0,454.0,Merced
2022-04-01,5.0,485.0,Merced
2022-04-02,7.0,181.0,Merced
2022-04-03,3.0,184.0,Merced
2022-04-04,15.0,794.0,Merced
2022-04-05,10.0,635.0,Merced
2022-04-06,11.0,505.0,Merced
2022-04-07,9.0,510.0,Merced
2022-04-08,9.0,499.0,Merced
2022-04-09,7.0,182.0,Merced
2022-04-10,15.0,168.0,Merced
2022-04-11,12.0,720.0,Merced
2022-04-12,9.0,617.0,Merced
2022-04-13,14.0,471.0,Merced
2022-04-14,10.0,513.0,Merced
2022-04-15,5.0,508.0,Merced
2022-04-16,4.0,161.0,Merced
2022-04-17,3.0,134.0,Merced
2022-04-18,20.0,638.0,Merced
2022-04-19,12.0,569.0,Merced
2022-04-20,19.0,463.0,Merced
2022-04-21,10.0,435.0,Merced
2022-04-22,18.0,498.0,Merced
2022-04-23,7.0,174.0,Merced
2022-04-24,10.0,180.0,Merced
2022-04-25,23.0,708.0,Merced
2022-04-26,13.0,644.0,Merced
2022-04-27,23.0,521.0,Merced
2022-04-28,14.0,504.0,Merced
2022-04-29,18.0,513.0,Merced
2022-04-30,12.0,183.0,Merced
2022-05-01,14.0,175.0,Merced
2022-05-02,31.0,742.0,Merced
2022-05-03,31.0,634.0,Merced
2022-05-04,27.0,490.0,Merced
2022-05-05,26.0,603.0,Merced
2022-05-06,33.0,582.0,Merced
2022-05-07,17.0,202.0,Merced
2022-05-08,13.0,170.0,Merced
2022-05-09,51.0,747.0,Merced
2022-05-10,41.0,725.0,Merced
2022-05-11,46.0,678.0,Merced
2022-05-12,42.0,584.0,Merced
2022-05-13,33.0,632.0,Merced
2022-05-14,35.0,272.0,Merced
2022-05-15,35.0,229.0,Merced
2022-05-16,85.0,887.0,Merced
2022-05-17,69.0,761.0,Merced
2022-05-18,65.0,666.0,Merced
2022-05-19,66.0,666.0,Merced
2022-05-20,63.0,692.0,Merced
2022-05-21,34.0,235.0,Merced
2022-05-22,35.0,223.0,Merced
2022-05-23,79.0,957.0,Merced
2022-05-24,79.0,789.0,Merced
2022-05-25,61.0,614.0,Merced
2022-05-26,68.0,642.0,Merced
2022-05-27,65.0,622.0,Merced
2022-05-28,43.0,240.0,Merced
2022-05-29,31.0,249.0,Merced
2022-05-30,20.0,249.0,Merced
2022-05-31,94.0,1095.0,Merced
2022-06-01,87.0,629.0,Merced
2022-06-02,80.0,624.0,Merced
2022-06-03,77.0,693.0,Merced
2022-06-04,53.0,245.0,Merced
2022-06-05,48.0,225.0,Merced
2022-06-06,92.0,1016.0,Merced
2022-06-07,122.0,733.0,Merced
2022-06-08,91.0,622.0,Merced
2022-06-09,65.0,571.0,Merced
2022-06-10,78.0,653.0,Merced
2022-06-11,43.0,260.0,Merced
2022-06-12,48.0,222.0,Merced
2022-06-13,115.0,1101.0,Merced
2022-06-14,77.0,645.0,Merced
2022-06-15,82.0,606.0,Merced
2022-06-16,81.0,625.0,Merced
2022-06-17,75.0,671.0,Merced
2022-06-18,57.0,234.0,Merced
2022-06-19,63.0,244.0,Merced
2022-06-20,99.0,921.0,Merced
2022-06-21,93.0,746.0,Merced
2022-06-22,100.0,621.0,Merced
2022-06-23,95.0,659.0,Merced
2022-06-24,78.0,640.0,Merced
2022-06-25,37.0,209.0,Merced
2022-06-26,77.0,215.0,Merced
2022-06-27,132.0,938.0,Merced
2022-06-28,110.0,604.0,Merced
2022-06-29,102.0,608.0,Merced
2022-06-30,92.0,570.0,Merced
2022-07-01,98.0,542.0,Merced
2022-07-02,77.0,214.0,Merced
2022-07-03,59.0,198.0,Merced
2022-07-04,49.0,174.0,Merced
2022-07-05,128.0,989.0,Merced
2022-07-06,120.0,682.0,Merced
2022-07-07,123.0,704.0,Merced
2022-07-08,112.0,617.0,Merced
2022-07-09,65.0,235.0,Merced
2022-07-10,51.0,186.0,Merced
2022-07-11,156.0,853.0,Merced
2022-07-12,125.0,740.0,Merced
2022-07-13,106.0,643.0,Merced
2022-07-14,128.0,598.0,Merced
2022-07-15,95.0,606.0,Merced
2022-07-16,60.0,225.0,Merced
2022-07-17,85.0,237.0,Merced
2022-07-18,135.0,914.0,Merced
2022-07-19,120.0,700.0,Merced
2022-07-20,104.0,571.0,Merced
2022-07-21,97.0,620.0,Merced
2022-07-22,101.0,584.0,Merced
2022-07-23,71.0,240.0,Merced
2022-07-24,67.0,205.0,Merced
2022-07-25,161.0,973.0,Merced
2022-07-26,112.0,608.0,Merced
2022-07-27,92.0,615.0,Merced
2022-07-28,106.0,509.0,Merced
2022-07-29,72.0,459.0,Merced
2022-07-30,56.0,201.0,Merced
2022-07-31,46.0,191.0,Merced
2022-08-01,116.0,838.0,Merced
2022-08-02,102.0,640.0,Merced
2022-08-03,69.0,490.0,Merced
2022-08-04,49.0,447.0,Merced
2022-08-05,34.0,315.0,Merced
2022-08-06,24.0,116.0,Merced
2022-08-07,8.0,49.0,Merced
2022-08-08,0.0,0.0,Merced
